person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,monthly_payment_approx,debt_to_monthly_income,loan_grade_numeric,grade_rate_risk,is_homeowner,had_default
25,49000,RENT,2.0,EDUCATION,A,7750,9.63,0,0.16,N,2,215.27777777777777,0.052721088435374146,1,9.63,0,0
24,64000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,12000,17.56,1,0.19,Y,4,333.3333333333333,0.0625,5,87.8,1,1
21,59000,MORTGAGE,5.0,EDUCATION,B,5000,9.99,1,0.08,N,3,138.88888888888889,0.028248587570621465,2,19.98,1,0
21,24000,OWN,2.0,PERSONAL,B,7000,11.86,0,0.29,N,3,194.44444444444446,0.09722222222222222,2,23.72,1,0
26,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,8000,12.17,1,0.13,N,2,222.22222222222223,0.04166666666666667,4,48.68,1,0
26,90000,MORTGAGE,3.0,EDUCATION,C,3200,13.22,0,0.04,N,4,88.88888888888889,0.011851851851851851,3,39.660000000000004,1,0
22,54000,RENT,6.0,VENTURE,A,12000,8.49,0,0.22,N,4,333.3333333333333,0.07407407407407407,1,8.49,0,0
25,60000,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.25,0,0.12,N,4,194.44444444444446,0.03888888888888889,2,18.5,0,0
26,170000,MORTGAGE,0.0,VENTURE,B,20000,10.37,0,0.12,N,4,555.5555555555555,0.0392156862745098,2,20.74,1,0
24,33600,MORTGAGE,3.0,PERSONAL,A,2500,8.9,0,0.07,N,3,69.44444444444444,0.0248015873015873,1,8.9,1,0
26,110000,MORTGAGE,1.0,EDUCATION,B,5000,12.69,0,0.05,N,3,138.88888888888889,0.015151515151515152,2,25.38,1,0
22,22800,MORTGAGE,0.0,EDUCATION,A,3000,8.94,0,0.13,N,4,83.33333333333333,0.043859649122807015,1,8.94,1,0
24,60000,MORTGAGE,5.0,VENTURE,A,14000,7.51,0,0.23,N,4,388.8888888888889,0.07777777777777778,1,7.51,1,0
23,40000,RENT,3.0,EDUCATION,B,8000,11.49,0,0.2,N,2,222.22222222222223,0.06666666666666667,2,22.98,0,0
22,34800,RENT,7.0,VENTURE,G,9600,19.16,1,0.28,Y,4,266.6666666666667,0.09195402298850576,7,134.12,0,1
22,30000,RENT,1.0,DEBTCONSOLIDATION,C,15000,15.27,1,0.5,N,4,416.6666666666667,0.16666666666666669,3,45.81,0,0
25,150000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,10.37,0,0.17,N,2,694.4444444444445,0.05555555555555556,2,20.74,1,0
21,30000,RENT,5.0,PERSONAL,B,10000,11.99,1,0.33,N,3,277.77777777777777,0.1111111111111111,2,23.98,0,0
23,86500,MORTGAGE,7.0,PERSONAL,A,14000,7.29,0,0.16,N,3,388.8888888888889,0.053949903660886325,1,7.29,1,0
23,62000,MORTGAGE,7.0,MEDICAL,B,6400,10.08,0,0.1,N,3,177.77777777777777,0.034408602150537634,2,20.16,1,0
23,32535,RENT,6.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.12,N,2,111.11111111111111,0.04098150709492342,2,21.98,0,0
26,122000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,4800,10.99,0,0.04,Y,2,133.33333333333334,0.013114754098360657,3,32.97,1,1
23,40000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2000,10.99,0,0.05,N,4,55.55555555555556,0.016666666666666666,2,21.98,1,0
23,160000,MORTGAGE,5.0,VENTURE,A,35000,7.66,0,0.22,N,3,972.2222222222222,0.07291666666666666,1,7.66,1,0
22,62900,MORTGAGE,1.0,MEDICAL,E,25000,14.38,1,0.34,N,2,694.4444444444445,0.13248542660307366,5,71.9,1,0
26,67000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,12.21,0,0.15,N,3,277.77777777777777,0.04975124378109453,2,24.42,1,0
22,38400,OWN,5.0,EDUCATION,C,10000,13.99,0,0.26,N,4,277.77777777777777,0.08680555555555555,3,41.97,1,0
23,58800,RENT,7.0,EDUCATION,B,3000,10.36,1,0.05,N,3,83.33333333333333,0.017006802721088433,2,20.72,0,0
22,100000,RENT,3.0,DEBTCONSOLIDATION,A,1200,8.59,0,0.01,N,4,33.333333333333336,0.004,1,8.59,0,0
26,32000,RENT,1.0,VENTURE,C,7500,13.79,0,0.23,N,3,208.33333333333334,0.07812500000000001,3,41.37,0,0
23,84000,RENT,0.0,DEBTCONSOLIDATION,C,15000,11.34,0,0.18,Y,4,416.6666666666667,0.05952380952380953,3,34.019999999999996,0,1
23,85272,RENT,7.0,EDUCATION,B,5000,11.11,0,0.06,N,2,138.88888888888889,0.01954529818306908,2,22.22,0,0
23,28000,RENT,0.0,VENTURE,C,5000,11.78,0,0.18,N,3,138.88888888888889,0.05952380952380952,3,35.339999999999996,0,0
24,60000,OWN,9.0,HOMEIMPROVEMENT,B,15000,11.83,0,0.25,N,3,416.6666666666667,0.08333333333333334,2,23.66,1,0
24,33996,RENT,1.0,VENTURE,C,7000,13.16,1,0.21,N,4,194.44444444444446,0.06863552574812723,3,39.480000000000004,0,0
22,52000,MORTGAGE,6.0,PERSONAL,D,10000,13.87,1,0.19,Y,4,277.77777777777777,0.06410256410256411,4,55.48,1,1
23,13000,RENT,3.0,HOMEIMPROVEMENT,D,2800,15.21,1,0.22,N,2,77.77777777777777,0.07179487179487179,4,60.84,0,0
22,39900,RENT,4.0,EDUCATION,B,19000,12.18,1,0.48,N,2,527.7777777777778,0.15873015873015875,2,24.36,0,0
22,48500,RENT,1.0,VENTURE,B,20000,11.36,1,0.41,N,2,555.5555555555555,0.13745704467353953,2,22.72,0,0
24,27600,OWN,8.0,PERSONAL,A,7000,7.9,0,0.25,N,2,194.44444444444446,0.08454106280193237,1,7.9,1,0
25,168000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,35000,10.65,0,0.21,N,4,972.2222222222222,0.06944444444444445,2,21.3,1,0
23,44496,MORTGAGE,2.0,EDUCATION,A,3500,10.99,0,0.08,N,4,97.22222222222223,0.026219585281073956,1,10.99,1,0
25,47000,OWN,9.0,VENTURE,A,4000,6.62,0,0.09,N,2,111.11111111111111,0.028368794326241138,1,6.62,1,0
26,51996,MORTGAGE,2.0,DEBTCONSOLIDATION,E,6500,15.68,1,0.13,N,3,180.55555555555554,0.041669872041439085,5,78.4,1,0
22,107004,MORTGAGE,2.0,VENTURE,A,10000,7.29,0,0.09,N,4,277.77777777777777,0.03115148343364111,1,7.29,1,0
25,60000,MORTGAGE,1.0,VENTURE,A,5000,7.29,0,0.08,N,3,138.88888888888889,0.027777777777777776,1,7.29,1,0
23,58500,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,8.0,0,0.07,N,3,111.11111111111111,0.022792022792022793,1,8.0,1,0
22,32000,RENT,1.0,EDUCATION,D,5400,16.29,1,0.17,Y,2,150.0,0.05625,4,65.16,0,1
23,114000,MORTGAGE,7.0,EDUCATION,C,8000,12.68,0,0.07,Y,3,222.22222222222223,0.023391812865497078,3,38.04,1,1
24,86000,MORTGAGE,0.0,PERSONAL,B,20000,10.99,1,0.23,N,3,555.5555555555555,0.07751937984496124,2,21.98,1,0
24,30000,RENT,2.0,VENTURE,A,3000,7.49,0,0.1,N,3,83.33333333333333,0.03333333333333333,1,7.49,0,0
24,40000,RENT,5.0,PERSONAL,B,10000,11.99,0,0.25,N,4,277.77777777777777,0.08333333333333333,2,23.98,0,0
25,38400,MORTGAGE,9.0,EDUCATION,B,12000,10.38,0,0.31,N,3,333.3333333333333,0.10416666666666666,2,20.76,1,0
26,37500,RENT,3.0,VENTURE,D,10000,14.91,0,0.27,Y,2,277.77777777777777,0.08888888888888889,4,59.64,0,1
23,75000,RENT,4.0,VENTURE,A,5000,7.49,0,0.07,N,4,138.88888888888889,0.022222222222222223,1,7.49,0,0
25,32500,MORTGAGE,3.0,EDUCATION,A,12500,7.9,0,0.38,N,2,347.22222222222223,0.1282051282051282,1,7.9,1,0
24,65000,MORTGAGE,8.0,EDUCATION,A,3300,7.51,0,0.05,N,2,91.66666666666667,0.016923076923076923,1,7.51,1,0
25,150000,MORTGAGE,9.0,VENTURE,A,8200,5.79,0,0.05,N,2,227.77777777777777,0.018222222222222223,1,5.79,1,0
21,60000,RENT,2.0,VENTURE,A,5000,8.49,0,0.08,N,2,138.88888888888889,0.027777777777777776,1,8.49,0,0
23,35000,MORTGAGE,7.0,VENTURE,A,2100,5.42,0,0.06,N,2,58.333333333333336,0.02,1,5.42,1,0
24,60000,RENT,4.0,PERSONAL,B,12500,11.49,0,0.21,N,3,347.22222222222223,0.06944444444444445,2,22.98,0,0
26,88000,RENT,10.0,PERSONAL,B,10000,12.69,0,0.11,N,4,277.77777777777777,0.03787878787878788,2,25.38,0,0
23,45600,RENT,4.0,PERSONAL,C,5000,14.22,0,0.11,Y,4,138.88888888888889,0.03654970760233918,3,42.660000000000004,0,1
25,122000,MORTGAGE,9.0,PERSONAL,C,20000,13.23,0,0.16,N,4,555.5555555555555,0.054644808743169404,3,39.69,1,0
25,50000,OWN,9.0,PERSONAL,E,9175,19.42,0,0.18,N,4,254.86111111111111,0.06116666666666666,5,97.10000000000001,1,0
23,71000,RENT,7.0,PERSONAL,A,11300,7.49,0,0.16,N,3,313.8888888888889,0.053051643192488264,1,7.49,0,0
24,16000,RENT,2.0,EDUCATION,D,4200,10.99,1,0.26,N,2,116.66666666666667,0.08750000000000001,4,43.96,0,0
23,39292,MORTGAGE,3.0,MEDICAL,A,3250,10.99,1,0.08,N,3,90.27777777777777,0.027571346160371914,1,10.99,1,0
24,24000,RENT,5.0,MEDICAL,C,5500,14.27,0,0.23,N,2,152.77777777777777,0.07638888888888888,3,42.81,0,0
23,65000,RENT,0.0,MEDICAL,A,6000,9.63,0,0.09,N,3,166.66666666666666,0.030769230769230767,1,9.63,0,0
26,85000,MORTGAGE,3.0,EDUCATION,D,10000,14.09,0,0.12,N,2,277.77777777777777,0.0392156862745098,4,56.36,1,0
23,34800,RENT,0.0,HOMEIMPROVEMENT,B,7000,11.99,1,0.2,N,3,194.44444444444446,0.06704980842911878,2,23.98,0,0
24,40000,RENT,1.0,VENTURE,B,3825,10.0,0,0.1,N,3,106.25,0.031875,2,20.0,0,0
22,42000,OWN,0.0,EDUCATION,C,12000,10.99,0,0.29,N,3,333.3333333333333,0.09523809523809523,3,32.97,1,0
25,40000,MORTGAGE,9.0,MEDICAL,C,3500,13.49,0,0.09,Y,3,97.22222222222223,0.029166666666666667,3,40.47,1,1
21,18000,RENT,2.0,HOMEIMPROVEMENT,C,5800,14.72,1,0.32,Y,2,161.11111111111111,0.10740740740740741,3,44.160000000000004,0,1
25,85000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,12000,14.65,0,0.14,N,2,333.3333333333333,0.047058823529411764,3,43.95,1,0
25,84000,RENT,1.0,VENTURE,E,8000,16.45,1,0.1,Y,4,222.22222222222223,0.031746031746031744,5,82.25,0,1
25,21500,RENT,2.0,MEDICAL,C,7500,11.34,1,0.35,Y,3,208.33333333333334,0.11627906976744186,3,34.019999999999996,0,1
23,58000,RENT,1.0,EDUCATION,B,12800,12.42,0,0.22,N,4,355.55555555555554,0.0735632183908046,2,24.84,0,0
23,28800,MORTGAGE,6.0,MEDICAL,B,5000,11.99,0,0.17,N,4,138.88888888888889,0.05787037037037037,2,23.98,1,0
22,30000,MORTGAGE,6.0,EDUCATION,D,6600,14.42,0,0.22,N,4,183.33333333333334,0.07333333333333333,4,57.68,1,0
23,78000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,8000,12.87,1,0.1,Y,3,222.22222222222223,0.03418803418803419,3,38.61,1,1
22,137004,MORTGAGE,3.0,DEBTCONSOLIDATION,A,10000,5.79,0,0.07,N,4,277.77777777777777,0.024330189872801767,1,5.79,1,0
25,42000,RENT,3.0,EDUCATION,C,10000,13.8,1,0.24,N,2,277.77777777777777,0.07936507936507936,3,41.400000000000006,0,0
22,165000,MORTGAGE,5.0,VENTURE,D,24000,15.62,0,0.15,Y,2,666.6666666666666,0.048484848484848485,4,62.48,1,1
25,45000,RENT,0.0,EDUCATION,B,5000,10.74,0,0.11,N,4,138.88888888888889,0.037037037037037035,2,21.48,0,0
24,38400,RENT,4.0,VENTURE,A,4000,7.29,0,0.1,N,3,111.11111111111111,0.034722222222222224,1,7.29,0,0
26,40000,RENT,0.0,MEDICAL,C,1800,13.23,0,0.04,Y,2,50.0,0.015,3,39.69,0,1
24,72000,MORTGAGE,8.0,EDUCATION,C,14000,14.65,1,0.19,N,4,388.8888888888889,0.06481481481481483,3,43.95,1,0
22,83000,OWN,6.0,EDUCATION,D,25000,15.95,0,0.3,N,2,694.4444444444445,0.10040160642570281,4,63.8,1,0
23,42000,RENT,7.0,DEBTCONSOLIDATION,B,15000,11.83,1,0.36,N,2,416.6666666666667,0.11904761904761905,2,23.66,0,0
26,60000,RENT,0.0,VENTURE,A,24000,7.9,1,0.4,N,2,666.6666666666666,0.13333333333333333,1,7.9,0,0
22,90000,MORTGAGE,6.0,MEDICAL,B,6400,9.88,0,0.07,N,3,177.77777777777777,0.023703703703703703,2,19.76,1,0
25,47000,RENT,1.0,VENTURE,A,8500,8.9,0,0.18,N,4,236.11111111111111,0.060283687943262415,1,8.9,0,0
23,29120,OWN,0.0,MEDICAL,A,6400,8.94,0,0.22,N,4,177.77777777777777,0.07326007326007326,1,8.94,1,0
25,79000,MORTGAGE,9.0,MEDICAL,A,10000,5.79,0,0.13,N,3,277.77777777777777,0.04219409282700422,1,5.79,1,0
22,69996,OWN,2.0,VENTURE,C,8000,12.84,0,0.11,N,3,222.22222222222223,0.03809741509038612,3,38.519999999999996,1,0
23,95000,MORTGAGE,7.0,EDUCATION,A,35000,7.9,0,0.37,N,2,972.2222222222222,0.12280701754385964,1,7.9,1,0
24,37000,RENT,3.0,VENTURE,B,5500,9.2,0,0.15,N,3,152.77777777777777,0.04954954954954954,2,18.4,0,0
23,70000,RENT,3.0,EDUCATION,A,12000,7.9,0,0.17,N,2,333.3333333333333,0.05714285714285714,1,7.9,0,0
25,123144,RENT,2.0,VENTURE,B,12000,10.75,0,0.1,N,2,333.3333333333333,0.032482297148054305,2,21.5,0,0
25,82000,RENT,5.0,HOMEIMPROVEMENT,C,6000,10.99,0,0.07,N,3,166.66666666666666,0.024390243902439025,3,32.97,0,0
25,115000,MORTGAGE,9.0,VENTURE,C,19000,13.49,0,0.17,Y,4,527.7777777777778,0.05507246376811594,3,40.47,1,1
21,52000,RENT,5.0,PERSONAL,B,1500,11.99,0,0.03,N,2,41.666666666666664,0.009615384615384616,2,23.98,0,0
26,42000,MORTGAGE,0.0,EDUCATION,B,4500,11.48,0,0.11,N,3,125.0,0.03571428571428571,2,22.96,1,0
23,95000,MORTGAGE,1.0,EDUCATION,C,19800,13.22,1,0.21,Y,4,550.0,0.06947368421052631,3,39.660000000000004,1,1
23,70000,RENT,8.0,VENTURE,A,6725,6.62,0,0.1,N,2,186.80555555555554,0.032023809523809524,1,6.62,0,0
22,70000,OWN,6.0,PERSONAL,B,12000,12.53,0,0.17,N,4,333.3333333333333,0.05714285714285714,2,25.06,1,0
22,85000,MORTGAGE,4.0,MEDICAL,A,12000,6.91,0,0.14,N,3,333.3333333333333,0.047058823529411764,1,6.91,1,0
24,70000,MORTGAGE,2.0,PERSONAL,C,6000,15.23,0,0.09,Y,2,166.66666666666666,0.02857142857142857,3,45.69,1,1
22,107000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,35000,16.49,1,0.33,Y,3,972.2222222222222,0.10903426791277258,4,65.96,1,1
22,45000,RENT,0.0,VENTURE,B,9000,11.48,0,0.2,N,4,250.0,0.06666666666666667,2,22.96,0,0
25,38496,MORTGAGE,7.0,HOMEIMPROVEMENT,A,8000,6.03,0,0.21,N,3,222.22222222222223,0.06927126627874758,1,6.03,1,0
26,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000,10.99,0,0.05,N,2,166.66666666666666,0.016666666666666666,1,10.99,1,0
22,45000,RENT,0.0,EDUCATION,C,4000,10.99,0,0.09,Y,3,111.11111111111111,0.02962962962962963,3,32.97,0,1
23,66661,MORTGAGE,7.0,PERSONAL,B,1500,11.49,0,0.02,N,2,41.666666666666664,0.007500637554192106,2,22.98,1,0
23,200000,MORTGAGE,0.0,EDUCATION,A,5000,7.43,0,0.03,N,2,138.88888888888889,0.008333333333333333,1,7.43,1,0
26,32000,RENT,3.0,DEBTCONSOLIDATION,A,5000,6.03,0,0.16,N,2,138.88888888888889,0.052083333333333336,1,6.03,0,0
22,34000,RENT,1.0,VENTURE,C,6500,13.22,1,0.19,N,4,180.55555555555554,0.06372549019607843,3,39.660000000000004,0,0
25,36000,OWN,10.0,MEDICAL,B,11200,9.76,0,0.31,N,2,311.1111111111111,0.1037037037037037,2,19.52,1,0
25,32000,RENT,2.0,MEDICAL,D,8575,15.62,1,0.27,N,2,238.19444444444446,0.08932291666666668,4,62.48,0,0
22,78700,RENT,6.0,VENTURE,C,14000,13.48,0,0.18,Y,3,388.8888888888889,0.05929690808979247,3,40.44,0,1
22,38000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4500,5.79,0,0.12,N,3,125.0,0.03947368421052632,1,5.79,1,0
26,50200,RENT,1.0,EDUCATION,A,9000,7.66,0,0.18,N,3,250.0,0.05976095617529881,1,7.66,0,0
26,86000,RENT,4.0,VENTURE,C,10000,13.49,0,0.12,N,4,277.77777777777777,0.03875968992248062,3,40.47,0,0
24,84000,RENT,1.0,MEDICAL,A,12000,6.91,0,0.14,N,2,333.3333333333333,0.047619047619047616,1,6.91,0,0
23,48000,MORTGAGE,7.0,EDUCATION,A,14125,10.99,0,0.29,N,3,392.3611111111111,0.09809027777777778,1,10.99,1,0
23,63402,RENT,3.0,VENTURE,C,6000,13.22,0,0.09,Y,2,166.66666666666666,0.031544746222516636,3,39.660000000000004,0,1
25,100000,RENT,3.0,EDUCATION,B,12000,9.91,0,0.12,N,2,333.3333333333333,0.039999999999999994,2,19.82,0,0
22,69000,MORTGAGE,6.0,PERSONAL,C,7800,12.41,0,0.11,N,4,216.66666666666666,0.03768115942028985,3,37.230000000000004,1,0
21,30000,MORTGAGE,6.0,MEDICAL,A,3000,5.99,0,0.1,N,3,83.33333333333333,0.03333333333333333,1,5.99,1,0
25,60000,RENT,0.0,DEBTCONSOLIDATION,A,1200,7.66,0,0.02,N,3,33.333333333333336,0.006666666666666667,1,7.66,0,0
26,44000,RENT,5.0,MEDICAL,C,4600,13.99,1,0.1,N,3,127.77777777777777,0.03484848484848485,3,41.97,0,0
23,42000,MORTGAGE,7.0,VENTURE,C,12000,15.23,0,0.29,Y,3,333.3333333333333,0.09523809523809523,3,45.69,1,1
25,45996,RENT,3.0,DEBTCONSOLIDATION,C,11500,12.53,0,0.25,Y,3,319.44444444444446,0.08334058034031945,3,37.589999999999996,0,1
24,37000,MORTGAGE,8.0,MEDICAL,B,10000,10.99,0,0.27,N,3,277.77777777777777,0.09009009009009009,2,21.98,1,0
26,36996,RENT,8.0,MEDICAL,C,9600,11.97,0,0.26,Y,2,266.6666666666667,0.08649583738782572,3,35.910000000000004,0,1
22,89800,MORTGAGE,6.0,VENTURE,B,20000,12.53,0,0.22,N,3,555.5555555555555,0.07423904974016332,2,25.06,1,0
26,64800,MORTGAGE,5.0,EDUCATION,B,2000,11.99,0,0.03,N,3,55.55555555555556,0.0102880658436214,2,23.98,1,0
24,60000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,21000,10.99,0,0.35,Y,3,583.3333333333334,0.11666666666666667,3,32.97,1,1
23,120000,MORTGAGE,7.0,VENTURE,C,6000,13.06,0,0.05,Y,3,166.66666666666666,0.016666666666666666,3,39.18,1,1
25,21000,RENT,0.0,VENTURE,B,5175,12.53,0,0.25,N,4,143.75,0.08214285714285714,2,25.06,0,0
26,60000,MORTGAGE,10.0,MEDICAL,A,12500,6.92,0,0.21,N,3,347.22222222222223,0.06944444444444445,1,6.92,1,0
24,130000,OWN,8.0,VENTURE,B,22800,10.99,0,0.18,N,2,633.3333333333334,0.05846153846153846,2,21.98,1,0
23,115000,MORTGAGE,7.0,EDUCATION,C,10000,14.27,0,0.09,Y,2,277.77777777777777,0.02898550724637681,3,42.81,1,1
23,45000,RENT,2.0,VENTURE,B,14500,10.36,1,0.32,N,4,402.77777777777777,0.10740740740740741,2,20.72,0,0
21,35000,OWN,5.0,VENTURE,C,6500,13.43,0,0.19,N,4,180.55555555555554,0.06190476190476191,3,40.29,1,0
22,41000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7000,7.9,1,0.17,N,2,194.44444444444446,0.05691056910569106,1,7.9,1,0
26,75000,MORTGAGE,9.0,MEDICAL,C,4000,12.99,0,0.05,Y,2,111.11111111111111,0.017777777777777778,3,38.97,1,1
25,61000,OWN,2.0,PERSONAL,C,15000,14.65,0,0.25,N,2,416.6666666666667,0.0819672131147541,3,43.95,1,0
26,74000,MORTGAGE,10.0,EDUCATION,B,4475,9.99,0,0.06,N,2,124.30555555555556,0.020157657657657656,2,19.98,1,0
23,72000,RENT,5.0,DEBTCONSOLIDATION,D,3000,16.89,1,0.04,Y,4,83.33333333333333,0.013888888888888888,4,67.56,0,1
24,54400,RENT,4.0,MEDICAL,B,2500,11.14,1,0.04,N,2,69.44444444444444,0.015318627450980393,2,22.28,0,0
25,19200,RENT,3.0,MEDICAL,B,5000,10.99,1,0.26,N,2,138.88888888888889,0.08680555555555555,2,21.98,0,0
25,35364,RENT,0.0,VENTURE,A,10000,9.32,0,0.28,N,4,277.77777777777777,0.09425781397277834,1,9.32,0,0
23,26400,RENT,7.0,EDUCATION,A,3800,7.9,0,0.14,N,2,105.55555555555556,0.04797979797979798,1,7.9,0,0
26,35000,MORTGAGE,10.0,MEDICAL,A,6000,7.51,0,0.17,N,3,166.66666666666666,0.05714285714285714,1,7.51,1,0
22,55000,MORTGAGE,7.0,MEDICAL,B,13500,9.67,0,0.25,N,4,375.0,0.08181818181818182,2,19.34,1,0
23,51000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,17500,14.09,1,0.34,Y,2,486.1111111111111,0.11437908496732026,4,56.36,1,1
26,59000,RENT,2.0,PERSONAL,E,18000,16.0,1,0.31,Y,2,500.0,0.10169491525423728,5,80.0,0,1
25,154000,MORTGAGE,4.0,PERSONAL,A,12225,7.49,0,0.08,N,4,339.5833333333333,0.02646103896103896,1,7.49,1,0
23,24000,RENT,1.0,VENTURE,B,14075,10.99,1,0.59,N,4,390.97222222222223,0.1954861111111111,2,21.98,0,0
24,200000,RENT,8.0,VENTURE,B,12000,12.69,0,0.06,N,2,333.3333333333333,0.019999999999999997,2,25.38,0,0
24,25344,MORTGAGE,5.0,MEDICAL,D,4000,16.49,1,0.16,Y,3,111.11111111111111,0.05260942760942761,4,65.96,1,1
21,192000,MORTGAGE,0.0,EDUCATION,A,20000,6.54,0,0.1,N,2,555.5555555555555,0.034722222222222224,1,6.54,1,0
25,175000,RENT,4.0,HOMEIMPROVEMENT,D,10000,15.05,0,0.06,N,3,277.77777777777777,0.019047619047619046,4,60.2,0,0
24,40000,RENT,0.0,MEDICAL,B,3600,10.59,0,0.09,N,4,100.0,0.03,2,21.18,0,0
23,140000,RENT,7.0,VENTURE,A,9000,7.14,0,0.06,N,2,250.0,0.02142857142857143,1,7.14,0,0
23,58650,MORTGAGE,7.0,MEDICAL,A,5000,8.59,1,0.07,N,4,138.88888888888889,0.02841716396703609,1,8.59,1,0
23,60000,RENT,8.0,VENTURE,B,3600,9.99,0,0.06,N,3,100.0,0.02,2,19.98,0,0
23,61498,MORTGAGE,5.0,MEDICAL,B,5000,11.36,0,0.08,N,3,138.88888888888889,0.02710115234099754,2,22.72,1,0
21,30000,RENT,0.0,MEDICAL,B,1000,10.99,0,0.03,N,2,27.77777777777778,0.011111111111111112,2,21.98,0,0
24,133000,RENT,5.0,HOMEIMPROVEMENT,B,17400,11.71,0,0.13,N,3,483.3333333333333,0.04360902255639097,2,23.42,0,0
23,52000,RENT,5.0,EDUCATION,C,8000,13.22,0,0.15,Y,4,222.22222222222223,0.05128205128205129,3,39.660000000000004,0,1
21,15000,RENT,4.0,VENTURE,D,2200,10.99,0,0.15,N,4,61.111111111111114,0.04888888888888889,4,43.96,0,0
23,48500,RENT,5.0,MEDICAL,A,3850,8.49,0,0.08,N,2,106.94444444444444,0.026460481099656357,1,8.49,0,0
26,80000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,15000,16.07,0,0.19,Y,2,416.6666666666667,0.0625,4,64.28,1,1
26,60000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,16000,7.9,0,0.27,N,3,444.44444444444446,0.08888888888888889,1,7.9,1,0
21,68004,MORTGAGE,5.0,DEBTCONSOLIDATION,B,16000,11.26,0,0.24,N,3,444.44444444444446,0.07842675921024253,2,22.52,1,0
22,23000,RENT,6.0,MEDICAL,C,4850,14.27,0,0.21,Y,3,134.72222222222223,0.07028985507246377,3,42.81,0,1
22,24605,OWN,3.0,EDUCATION,C,10000,10.99,0,0.41,N,4,277.77777777777777,0.13547381968434602,3,32.97,1,0
24,75000,RENT,2.0,VENTURE,B,2000,9.99,0,0.03,N,4,55.55555555555556,0.008888888888888889,2,19.98,0,0
26,140000,MORTGAGE,10.0,VENTURE,B,24250,12.53,0,0.17,N,4,673.6111111111111,0.05773809523809524,2,25.06,1,0
23,28000,OWN,1.0,EDUCATION,C,7500,10.99,0,0.27,N,4,208.33333333333334,0.08928571428571429,3,32.97,1,0
23,24000,RENT,2.0,MEDICAL,B,2800,11.49,1,0.12,N,3,77.77777777777777,0.03888888888888888,2,22.98,0,0
25,83004,MORTGAGE,9.0,DEBTCONSOLIDATION,A,5000,6.76,0,0.06,N,3,138.88888888888889,0.020079353605448734,1,6.76,1,0
24,75000,RENT,0.0,EDUCATION,A,12000,6.62,0,0.16,N,3,333.3333333333333,0.05333333333333333,1,6.62,0,0
22,48000,MORTGAGE,7.0,EDUCATION,B,6500,10.62,0,0.14,N,2,180.55555555555554,0.04513888888888889,2,21.24,1,0
25,19000,OWN,3.0,VENTURE,A,4000,7.4,1,0.21,N,4,111.11111111111111,0.07017543859649124,1,7.4,1,0
22,18000,RENT,0.0,PERSONAL,B,3600,10.99,1,0.2,N,2,100.0,0.06666666666666667,2,21.98,0,0
24,127000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,12000,15.05,0,0.09,Y,3,333.3333333333333,0.031496062992125984,4,60.2,1,1
25,34800,RENT,9.0,MEDICAL,D,5600,16.77,1,0.16,N,4,155.55555555555554,0.053639846743295014,4,67.08,0,0
21,14400,RENT,2.0,PERSONAL,D,1825,15.62,1,0.13,Y,2,50.69444444444444,0.04224537037037037,4,62.48,0,1
21,68000,RENT,3.0,MEDICAL,C,3000,11.78,0,0.04,Y,4,83.33333333333333,0.014705882352941175,3,35.339999999999996,0,1
24,28800,RENT,5.0,PERSONAL,A,8000,10.99,0,0.28,N,3,222.22222222222223,0.0925925925925926,1,10.99,0,0
25,100000,MORTGAGE,9.0,EDUCATION,A,12000,8.94,0,0.12,N,4,333.3333333333333,0.039999999999999994,1,8.94,1,0
25,50004,RENT,3.0,PERSONAL,D,12000,15.31,0,0.24,Y,3,333.3333333333333,0.07999360051195904,4,61.24,0,1
23,116000,RENT,7.0,EDUCATION,A,11000,8.94,0,0.09,N,2,305.55555555555554,0.031609195402298854,1,8.94,0,0
26,48000,RENT,5.0,DEBTCONSOLIDATION,F,25000,18.43,1,0.52,N,3,694.4444444444445,0.1736111111111111,6,110.58,0,0
